Date,Open,High,Low,Close,Adj Close,Volume
12-01-2012,550.5,557.5,534.325012,544.75,448.568665,9528684
13-01-2012,548.575012,551.674988,536.5,542.875,447.024872,4019828
16-01-2012,542,557,539.450012,554.700012,456.762085,3047202
17-01-2012,559.950012,562.349976,547,551.974976,454.517975,3704218
18-01-2012,540,548.150024,522.650024,538.075012,443.072296,11665532
19-01-2012,543.5,544.450012,532.700012,537.775024,442.825317,4163292
20-01-2012,539.974976,545.474976,536.5,539.75,444.45163,2572694
23-01-2012,543,545.724976,537.075012,538.849976,443.71051,2130496
24-01-2012,544,547.5,539,544.349976,448.23941,2641310
25-01-2012,547.450012,554.974976,545.525024,549,453.317505,5845238
27-01-2012,552.5,560.275024,550.049988,554.375,457.755554,5209718
30-01-2012,551.25,559.474976,550.375,555.875,458.994354,2595558
31-01-2012,556.5,567.950012,556.5,566.200012,467.519958,3538120
01-02-2012,564.700012,567.5,554.125,564.349976,465.992218,2288804
02-02-2012,568,576.325012,565.150024,574,473.96048,3386140
03-02-2012,572.5,588,570.5,585.775024,483.683167,2777558
06-02-2012,591.849976,600.025024,586.674988,596.924988,492.890106,3427196
07-02-2012,604.849976,604.849976,595.950012,599,494.603241,3407656
08-02-2012,608.200012,613.424988,605.5,609.825012,503.541687,3627184
09-02-2012,605.549988,616,594,614.299988,507.236786,3038062
10-02-2012,614,619,606,616.700012,509.218536,2324302
13-02-2012,611.099976,618.974976,607,612.849976,506.039337,1631770
14-02-2012,612.5,614.775024,607.5,610,503.686157,1826646
15-02-2012,613.575012,624.400024,609.75,620.799988,512.603821,2167166
16-02-2012,619,621,609,612.674988,505.894745,1886660
17-02-2012,617.424988,627,610.5,614.375,507.298584,4096568
21-02-2012,611.775024,620,602.375,618.525024,510.725433,2489504
22-02-2012,617.5,633.424988,614.5,626.174988,517.042114,3141826
23-02-2012,624.525024,637.450012,622,629.900024,520.117737,4086880
24-02-2012,629.5,640.424988,628.625,635,524.328979,2346400
27-02-2012,639.5,639.974976,622.799988,626.025024,516.918152,1861370
28-02-2012,627.625,630.200012,609.549988,613.275024,506.390472,3973490
29-02-2012,620,620,606.125,610.974976,504.49115,3060216
01-03-2012,611.5,613.474976,605.025024,609.799988,503.521057,1568594
02-03-2012,613,613.5,603.5,608.625,502.550934,2309232
03-03-2012,null,null,null,null,null,null
05-03-2012,607,611.224976,600.5,603.650024,498.442963,1540878
06-03-2012,601.5,610.650024,594.5,601,496.254639,1717722
07-03-2012,597.5,603,593.275024,596.424988,492.47699,1945666
09-03-2012,613.5,613.5,601.474976,604.275024,498.958862,2225758
12-03-2012,607.950012,609.424988,591.599976,594.525024,490.908264,2240278
13-03-2012,595,607.474976,595,598.5,494.190613,2492464
14-03-2012,605.049988,607,575.5,577.275024,476.664459,8065314
15-03-2012,579.5,585.474976,572.5,581.849976,480.442291,4284236
16-03-2012,584.974976,590,579,584.775024,482.857452,2054724
19-03-2012,584.775024,584.775024,555.900024,561,463.226105,5132864
20-03-2012,564.5,572.5,560,567.424988,468.531311,3683204
21-03-2012,568.474976,589.900024,568.275024,587.875,485.417206,4553242
22-03-2012,587.349976,594.849976,580,583.875,482.11438,3421694
23-03-2012,587.5,595.950012,582.400024,592.325012,489.091675,3158436
26-03-2012,588.5,592.5,577,580.799988,479.575287,3053384
27-03-2012,586.5,589.825012,575.974976,587.375,485.004425,1588246
28-03-2012,587,587.325012,577.224976,582.549988,481.020447,2051096
29-03-2012,575.5,582,566.200012,570.599976,471.153198,2681214
30-03-2012,572.75,587.875,572.75,584.400024,482.547974,2543342
02-04-2012,585,599.5,585,597.125,493.055206,2326988
03-04-2012,600.099976,603.674988,587.650024,589,486.346313,2269154
04-04-2012,584.5,594.900024,583.5,589.224976,486.531891,2165054
09-04-2012,585,594,579.125,582.049988,480.607269,1576628
10-04-2012,583.150024,587.825012,576.125,578.099976,477.345947,1532992
11-04-2012,574.849976,577.5,567.599976,569.049988,469.873108,1781586
12-04-2012,570.125,574,564.549988,565.825012,467.210236,2114686
13-04-2012,545.674988,552.349976,530.625,534.174988,441.076294,8994680
16-04-2012,532.625,537.150024,526.650024,534.875,441.654327,5016110
17-04-2012,542.5,547.474976,536.900024,545.424988,450.365662,2473664
18-04-2012,550,557.349976,546.924988,548.775024,453.131744,2882264
19-04-2012,550.450012,553.400024,545.549988,551.474976,455.361206,1767416
20-04-2012,546.625,553.974976,538.700012,544.224976,449.374664,2450024
23-04-2012,546.974976,551.200012,523.825012,532.125,439.383575,2843868
24-04-2012,561,602.5,558.650024,597.099976,493.034302,18113782
25-04-2012,594.5,595,583.75,585.525024,483.476868,5417898
26-04-2012,585,600.950012,582.25,597.325012,493.220215,5476292
27-04-2012,595,606,595,602,497.080475,3711146
30-04-2012,602,625,602,623.299988,514.668274,4604822
02-05-2012,621.049988,637.200012,621.049988,633.625,523.193848,3981448
03-05-2012,631.349976,642.049988,629.275024,639.75,528.251099,3358922
04-05-2012,640,647.625,631.525024,638.400024,527.136536,3571718
07-05-2012,630,639.25,624.200012,636.625,525.670837,2627762
08-05-2012,612.5,617.349976,597.825012,600.349976,495.718048,9631578
09-05-2012,597.5,617.299988,597.049988,612.775024,505.97757,9271544
10-05-2012,612.775024,620.900024,612.5,616.275024,508.867676,2992620
11-05-2012,612,618.450012,610.599976,615.375,508.124451,2745190
14-05-2012,613.650024,617,610,612.974976,506.142548,2573752
15-05-2012,612,616.5,609.900024,613.150024,506.287292,1875510
16-05-2012,610,620.950012,603.375,611.700012,505.089996,4567936
17-05-2012,611,617.5,599.525024,611,504.511902,4137524
18-05-2012,602.400024,612.450012,601.325012,605.325012,499.825806,2656670
21-05-2012,605.5,612.5,602.025024,604.599976,499.227325,2227088
22-05-2012,610.5,620,606.5,612.025024,505.358459,2360916
23-05-2012,616.5,617.775024,607.049988,612.575012,505.812195,2162806
24-05-2012,612.5,614.474976,603.549988,610.724976,504.284973,1205674
25-05-2012,606.049988,612.5,604.549988,610.400024,504.016479,915046
28-05-2012,612,615,607.525024,612.349976,505.626678,790194
29-05-2012,614,624,609.200012,620.174988,512.087585,1575032
30-05-2012,615.625,628.5,615.625,620.275024,512.170349,1581514
31-05-2012,610.5,627.950012,610.5,622.674988,514.1521,4411602
01-06-2012,620,622.5,609.25,612.299988,505.585297,1479528
04-06-2012,605,608,598.099976,606.625,500.899475,1204430
05-06-2012,607,615.450012,607,613.25,506.369751,2063398
06-06-2012,615,631.875,614.549988,625.575012,516.546753,3291908
07-06-2012,623.5,624.950012,615.775024,620.099976,515.320862,2149728
08-06-2012,615.599976,621.299988,612.075012,615.450012,511.456573,2400244
11-06-2012,616.5,623.025024,613.549988,616.775024,512.557861,1545048
12-06-2012,610.549988,626.5,610.549988,624.049988,518.603455,1092142
13-06-2012,624.5,630,621.299988,625.200012,519.55896,1450858
14-06-2012,624.5,630.75,622.5,627,521.054871,1471124
15-06-2012,627.025024,640,624.5,636.224976,528.721313,1986040
18-06-2012,638,643.174988,625,628.575012,522.363953,1495388
19-06-2012,628.450012,639.625,627.549988,636.974976,529.344421,1769058
20-06-2012,637,637,621.650024,626.400024,520.556396,1753740
21-06-2012,622.525024,626,604.5,612.025024,508.610229,4155980
22-06-2012,607.125,619.950012,607.125,616.724976,512.516235,1919560
25-06-2012,618.5,619.25,605.5,608.375,505.577057,1588758
26-06-2012,608.75,618.5,608.525024,617.549988,513.201843,1109714
27-06-2012,618.125,629.400024,618.125,623.349976,518.021851,2305862
28-06-2012,623.474976,631.950012,618.125,629.424988,523.070313,1894228
29-06-2012,631.674988,643.5,631.450012,638.724976,530.798767,1990150
02-07-2012,639.5,639.5,628.224976,629.724976,523.31958,2111100
03-07-2012,632.5,634.900024,615.150024,619.700012,514.988464,2227292
04-07-2012,621.75,624.75,615.775024,623.924988,518.499634,1301806
05-07-2012,623.924988,623.924988,617.599976,620.299988,515.486938,1520876
06-07-2012,620,626.400024,613.5,623.875,518.45813,1929928
09-07-2012,622.5,632.275024,621.674988,629.700012,523.298767,1912768
10-07-2012,632.5,635.125,624.775024,630.849976,524.254456,2517598
11-07-2012,626.625,637.25,626.625,629.150024,522.84198,2034538
12-07-2012,612.5,625,609.650024,618,513.575623,7859080
13-07-2012,636.900024,642,621.5,624.700012,519.143799,7217154
16-07-2012,624.5,629.625,601.450012,603.674988,501.671326,3620626
17-07-2012,609,612,587.599976,592.950012,492.758423,6383816
18-07-2012,597.5,602.200012,589.25,597.650024,496.664429,2975286
19-07-2012,601.5,605,597.625,600.5,499.032806,1335352
20-07-2012,600.5,614,600.150024,611.525024,508.194763,3378226
23-07-2012,604,613.599976,600.5,607.125,505.7789,2903198
24-07-2012,604.049988,609.325012,598.549988,604.575012,503.654572,1648092
25-07-2012,602,608.5,598.450012,606.575012,505.32074,1666030
26-07-2012,606.5,610.5,595.099976,599.224976,499.197876,2945746
27-07-2012,607.5,615.099976,601.625,612.650024,510.381897,1842976
30-07-2012,617.450012,621.424988,607.275024,615.5,512.755981,2625712
31-07-2012,617.5,624.625,613.125,621.825012,518.025024,1979964
01-08-2012,619.049988,622.400024,611.049988,612.325012,510.110901,1295750
02-08-2012,614.974976,618.349976,611,616.400024,513.505859,951058
03-08-2012,614,620.125,609.049988,618.450012,515.213501,977736
06-08-2012,622.5,624,612.599976,614.450012,511.881195,1015540
07-08-2012,619.5,633.099976,617.325012,632.025024,526.522522,2099154
08-08-2012,632.5,633.325012,623.200012,624.599976,520.336792,1643000
09-08-2012,625.125,633.924988,625.125,629.075012,524.064819,1129474
10-08-2012,628,642.5,627.875,640.025024,533.186951,3082356
13-08-2012,639.549988,639.549988,628.625,633.150024,527.459656,1428038
14-08-2012,630,636.625,629.625,634.200012,528.334412,1136930
16-08-2012,635.075012,635.775024,626.049988,631.775024,526.314209,1788292
17-08-2012,632.525024,642.25,632,639.299988,532.583008,1287576
21-08-2012,639.950012,652.5,638.549988,649.325012,540.934631,2051576
22-08-2012,647.950012,654.5,644.049988,645.825012,538.01886,1134096
23-08-2012,645.875,663,645.875,661.724976,551.264709,2337314
24-08-2012,660,664.200012,656.5,661.424988,551.014587,1578938
27-08-2012,658.099976,665.450012,657.5,660.224976,550.015076,967200
28-08-2012,663.474976,677.325012,657.5,675.450012,562.698608,2266204
29-08-2012,675,679,667.5,671.650024,559.533142,2139290
30-08-2012,669.950012,694.400024,661.700012,683.575012,569.467224,3333432
31-08-2012,678.5,679.5,667.325012,671.875,559.720459,1773848
03-09-2012,675,677.450012,666.5,668.924988,557.262756,1223826
04-09-2012,666.450012,673.5,661.025024,670.424988,558.512573,1508018
05-09-2012,669.75,685.5,666,682.25,568.363464,2028960
06-09-2012,682.049988,689.950012,676.825012,687.799988,572.987183,2291684
07-09-2012,695,698.400024,689.450012,693.349976,577.610474,2636656
08-09-2012,null,null,null,null,null,null
10-09-2012,691.599976,691.950012,682.974976,685.724976,571.258362,1476024
11-09-2012,684.5,697.799988,682.025024,696.325012,580.088989,1274180
12-09-2012,698.474976,710.5,694.950012,707.450012,589.356995,2114466
13-09-2012,706.5,711.974976,704.775024,708.849976,590.523132,1881210
14-09-2012,714,719.900024,701.075012,706.549988,588.607178,2814840
17-09-2012,709.125,710.775024,667.75,671.049988,559.03302,5094390
18-09-2012,672.5,672.5,646.275024,649.900024,541.413757,7220206
20-09-2012,647.5,668.450012,645.799988,661,550.660767,4042506
21-09-2012,662.450012,666.150024,649.150024,652.025024,543.183777,4247758
24-09-2012,655,656.5,638.5,644.724976,537.102539,4937020
25-09-2012,645.049988,654.875,641.150024,646.599976,538.664307,3823694
26-09-2012,647.599976,652.5,641,642.799988,535.498779,3292812
27-09-2012,640.049988,649.75,630.549988,635.775024,529.646545,5605398
28-09-2012,639.400024,652.5,638.25,647.950012,539.789124,2912996
01-10-2012,647.5,654.900024,646.525024,651.474976,542.725769,1795618
03-10-2012,650.5,662.5,650.5,661.325012,550.931335,2318230
04-10-2012,660,660.825012,654.325012,658.575012,548.640625,1319284
05-10-2012,655.125,659.674988,527.5,652,543.163147,3836110
08-10-2012,655,657.625,642.724976,646.349976,538.456116,1685408
09-10-2012,648.950012,649.400024,642.5,647.424988,539.351685,1291154
10-10-2012,643,650.875,642.5,644.674988,537.06073,1163978
11-10-2012,645.125,650.775024,643.025024,644.724976,537.102539,1635526
12-10-2012,639.400024,656.825012,636.599976,649.224976,540.851257,2469542
15-10-2012,647,651.200012,643.75,647.325012,539.268616,814528
16-10-2012,648.5,655.099976,643.900024,647.950012,539.789124,1282744
17-10-2012,650.650024,652.450012,636,641.575012,534.478271,1597480
18-10-2012,643.125,655.5,640.099976,653.674988,544.558472,1447128
19-10-2012,654.5,655.700012,641,644.849976,537.206543,2825616
22-10-2012,662.549988,667.450012,651.5,659.450012,549.369568,5397342
23-10-2012,662,662,655.950012,657.299988,547.578613,1136696
25-10-2012,657.5,661.950012,652.125,657.674988,547.890808,2254470
29-10-2012,655.5,659.900024,650.400024,654.200012,544.99585,815628
30-10-2012,652.200012,661,652.200012,655.75,546.287231,805268
31-10-2012,654.549988,658.400024,652,657.75,549.209656,999536
01-11-2012,657.450012,660.174988,655.099976,657.625,549.105042,1579768
02-11-2012,662.450012,669,659.200012,665.599976,555.764221,1673974
05-11-2012,667.950012,671.674988,662.650024,664.799988,555.09613,1223826
06-11-2012,662.5,668.700012,659.724976,660.275024,551.317932,1297466
07-11-2012,662.5,666.674988,660.75,665.75,555.889221,1058390
08-11-2012,662,667.349976,658.299988,665.599976,555.764221,1239044
09-11-2012,665,666.625,660.450012,662.474976,553.154785,711382
11-11-2012,null,null,null,null,null,null
12-11-2012,660,674,660,667.25,557.141785,1466782
15-11-2012,660.049988,661,645.5,647.075012,540.296143,1735402
16-11-2012,649.900024,653.400024,640.049988,643.400024,537.227539,1598890
19-11-2012,645.049988,647.5,629.25,631.174988,527.019775,1676286
20-11-2012,637.5,641.450012,628.025024,636.400024,531.382629,1256040
21-11-2012,638.125,647.349976,638.125,641.099976,535.307129,941744
22-11-2012,641.049988,642.049988,635.5,638.224976,532.90625,611624
23-11-2012,641,645.700012,635.625,644.299988,537.979004,749676
26-11-2012,644,647.849976,642.5,646.849976,540.108215,456334
27-11-2012,649.950012,649.950012,644.150024,647.599976,540.734375,1338160
29-11-2012,655,656,646.174988,649.049988,541.945129,3470578
30-11-2012,647.5,662.5,645.549988,657,548.583252,3579294
03-12-2012,657.5,661,652.599976,658.400024,549.75238,1319512
04-12-2012,657.549988,660.900024,646.450012,649.724976,542.508789,1595120
05-12-2012,650,653.775024,644.299988,648.950012,541.861633,1790058
06-12-2012,647.5,647.5,634.5,640.349976,534.680725,2370092
07-12-2012,638.325012,640.349976,628.525024,632.075012,527.771362,1957214
10-12-2012,631.049988,633.400024,615.599976,618.599976,516.519958,3029430
11-12-2012,617.5,621.5,605.174988,609.849976,509.213867,4926914
12-12-2012,612.450012,620.5,610.549988,612.900024,511.76062,2487948
13-12-2012,615.049988,617.299988,608.549988,611.275024,510.40387,2297162
14-12-2012,608.5,622.5,608.075012,621.450012,518.899719,2196814
17-12-2012,619.575012,624.450012,601.049988,602.75,503.285431,4482898
18-12-2012,607.349976,612.5,598.5,605.325012,505.435486,4688482
19-12-2012,608.049988,618.275024,608.049988,616.325012,514.620178,6642060
20-12-2012,613.575012,627.5,613.575012,626.025024,522.719727,2314030
21-12-2012,625,632.200012,618.849976,629.349976,525.495789,2457968
24-12-2012,631,635.549988,630.049988,633.099976,528.626953,1254818
26-12-2012,633.5,634.575012,627.650024,631.099976,526.957214,1435258
27-12-2012,632.450012,632.450012,623.825012,625.474976,522.260559,1994158
28-12-2012,627,636,625.375,633.75,529.170044,1501622
31-12-2012,630.5,632.799988,626,627.924988,524.306213,704170
01-01-2013,633.474976,633.950012,630,632.075012,527.771362,509580
02-01-2013,633.5,636.200012,627.775024,631.650024,527.416443,1880246
03-01-2013,632.5,642,629.974976,640.299988,534.639038,2635130
04-01-2013,642.5,650.5,640.450012,649.599976,542.404419,5228760
07-01-2013,650,652,645.125,647.424988,540.588257,1820752
08-01-2013,647.5,652.150024,647.150024,650.125,542.842896,2341870
09-01-2013,650.5,653.700012,636.575012,638.299988,532.969177,3135898
10-01-2013,639.950012,641.049988,627.650024,629.200012,525.370972,4522838
11-01-2013,645,661.25,645,653.174988,545.389526,7805006
14-01-2013,659.5,674.224976,653.674988,667.25,557.141785,5790224
15-01-2013,695,700,663.5,668.724976,558.373535,8262978
16-01-2013,668.450012,677.5,654.5,673.875,562.673645,4109492
17-01-2013,674.849976,685.900024,671.5,681,568.622986,3028544
18-01-2013,681.25,683.025024,669.025024,675.5,564.030518,1440470
21-01-2013,676.25,677.450012,663.549988,665,555.263,1260038
22-01-2013,663,665.849976,654.049988,658.75,550.044434,1386630
23-01-2013,657.875,661.875,649.200012,655.974976,548.9776,1877654
24-01-2013,652.5,668.450012,652.5,664.275024,555.923645,3498470
25-01-2013,661.875,672.5,661.875,670.25,560.924072,1521100
28-01-2013,670.150024,674.974976,668.974976,672.525024,562.827881,2428154
29-01-2013,670.599976,678.275024,670.150024,672.474976,562.78595,1731804
30-01-2013,670.5,674.924988,667.900024,673.075012,563.288208,2279144
31-01-2013,674.424988,676.224976,663.200012,672.075012,562.451355,4313168
01-02-2013,672,676,671.075012,674.049988,564.104309,1484540
04-02-2013,674.5,683.900024,672.575012,678.174988,567.556274,2487304
05-02-2013,672.549988,682.5,672.549988,680.025024,569.104614,2161994
06-02-2013,681.25,687.950012,681,685.275024,573.498352,3573706
07-02-2013,680.5,695,680.5,693.575012,580.444336,2612782
08-02-2013,693,718.5,692.549988,711.299988,595.278076,6973618
11-02-2013,712,714.450012,706.125,707.349976,591.972534,2312126
12-02-2013,704.525024,707.5,700.924988,705.025024,590.026733,2225502
13-02-2013,704.900024,720.825012,702.549988,717.700012,600.634277,3822666
14-02-2013,715.049988,727.900024,714.5,723.849976,605.781067,2946958
15-02-2013,722,725.900024,715.325012,721.075012,603.458923,1820790
18-02-2013,720.049988,720.950012,710,712.674988,596.429199,952086
19-02-2013,710.799988,724.450012,706.349976,721.775024,604.0448,744294
20-02-2013,720.75,728.5,720.75,726.400024,607.915222,2261518
21-02-2013,720.349976,728.424988,720.349976,725.525024,607.182922,3849146
22-02-2013,725,732.025024,721.150024,727.549988,608.877686,1310694
25-02-2013,726.5,737.5,725.75,736.849976,616.660645,1730030
26-02-2013,733.5,749.974976,733,748.200012,626.159485,2853670
27-02-2013,747.625,751.525024,738.650024,741.599976,620.636047,2556682
28-02-2013,743.125,762.5,742.625,758.5,634.779419,4599424
01-03-2013,757.549988,758,749,750.924988,628.439941,2537326
04-03-2013,745.5,759.950012,745.5,756.599976,633.189331,3136076
05-03-2013,758.5,771.5,754.299988,770.075012,644.466309,3440054
06-03-2013,768.075012,782.75,768.075012,780.599976,653.274719,2299510
07-03-2013,780.5,798.799988,779.674988,794.950012,665.284058,3908702
08-03-2013,795,797.825012,787.450012,791.575012,662.45929,4341502
11-03-2013,787.5,794.775024,778.325012,783.099976,655.36676,2221330
12-03-2013,779,783.974976,774,780.25,652.981812,1809452
13-03-2013,778.025024,779.349976,774,775.849976,649.2995,1794496
14-03-2013,778.5,788.5,771.900024,783.849976,655.994446,3051218
15-03-2013,786,790.200012,780.299988,785.125,657.061523,4212398
18-03-2013,779.924988,786.825012,777.200012,783.474976,655.680725,1694988
19-03-2013,782.25,782.25,770.224976,773.375,647.228149,3739910
20-03-2013,770,786.325012,769.974976,778.825012,651.789185,4168136
21-03-2013,781.5,787.200012,776.849976,779.974976,652.751587,1664604
22-03-2013,780.700012,781.049988,766,771.075012,645.303162,2714456
25-03-2013,774.25,776,764.200012,771.674988,645.80542,1857316
26-03-2013,770.049988,785,768.075012,778.174988,651.2453,1781536
28-03-2013,778,791.700012,770.825012,787.875,659.362915,3065662
01-04-2013,782.5,786.849976,775.625,778.424988,651.454285,968812
02-04-2013,778,785.599976,770.625,783.674988,655.848145,1130332
03-04-2013,785,787.5,765.5,771.700012,645.826416,959932
04-04-2013,770.049988,770.049988,750.5,753.900024,630.929749,1126338
05-04-2013,752.5,754.674988,742.049988,749.174988,626.97522,1865248
08-04-2013,749.450012,749.450012,737.5,740.375,619.610657,896416
09-04-2013,740,756.5,738.799988,748.700012,626.577759,1672354
10-04-2013,754.950012,769.450012,750.5,765.224976,640.407349,2046284
11-04-2013,770,775.049988,760.349976,768.450012,643.106445,2244658
12-04-2013,740.950012,762.25,739.174988,755.875,632.58252,5032060
15-04-2013,756.75,757,724.174988,736.224976,616.137634,5391496
16-04-2013,735,746.724976,728.974976,741.575012,620.615112,3071582
17-04-2013,747.5,749.5,715.5,728.325012,609.52655,5279004
18-04-2013,743.974976,747.450012,713.724976,726.375,607.894409,8554458
22-04-2013,723,729.900024,712.5,712.650024,596.408142,2962484
23-04-2013,712.224976,724,712,715.275024,598.604858,3384170
25-04-2013,715.275024,715.275024,699.325012,701.150024,586.783875,7929194
26-04-2013,696.5,696.724976,682.549988,684.674988,572.995972,4754076
29-04-2013,682.5,692.349976,682.5,685.375,573.582031,3968916
30-04-2013,684,691,682.5,689.200012,576.78302,4020570
02-05-2013,686.75,719.400024,686.75,716.950012,600.006775,5630326
03-05-2013,713,723.625,703.950012,709.25,593.562744,3641790
06-05-2013,710,736.200012,710,733.599976,613.940735,3727118
07-05-2013,733.549988,739.424988,728.700012,735.799988,615.781982,2260180
08-05-2013,736,743.900024,735,740.049988,619.338745,1768130
09-05-2013,741.599976,751.724976,741.5,749.224976,627.01709,1949700
10-05-2013,749.224976,755.450012,745.549988,747.950012,625.950195,1139714
13-05-2013,740,740.5,722.849976,725.799988,607.413208,1862498
14-05-2013,727.549988,735.275024,721.875,728.974976,610.07019,2250100
15-05-2013,729.049988,738.599976,725,735.775024,615.761169,3565926
16-05-2013,734.5,734.5,723.724976,727.025024,608.438232,2415652
17-05-2013,727.5,739.25,727.049988,736.900024,616.702637,2900200
20-05-2013,735.625,739,730.5,736.200012,616.116943,1385504
21-05-2013,732.5,751,732.5,746.424988,624.67395,1898432
22-05-2013,749,754.575012,746.150024,749.200012,626.996216,1846944
23-05-2013,747.5,763.375,739.174988,746.349976,624.611145,3063962
24-05-2013,750,751.474976,731.799988,734.775024,614.924377,1586612
27-05-2013,734.75,750,730,749,626.829102,2023864
28-05-2013,749,758.25,745.150024,757.049988,633.565918,1400254
29-05-2013,758,763.75,742.549988,748.674988,626.557068,1452038
30-05-2013,750,756,743.5,749.700012,627.414673,2408346
31-05-2013,745.5,754.625,738.375,749.224976,627.01709,1929868
03-06-2013,752,753.5,728.549988,734.700012,614.861511,3097612
04-06-2013,730,736.950012,725.075012,732.674988,613.166809,1305320
05-06-2013,730.549988,736.325012,726.349976,733.900024,614.192017,1728676
06-06-2013,726.849976,739.25,726.025024,735.375,620.925842,2540452
07-06-2013,735.049988,769.5,734,759.474976,641.274963,3550844
10-06-2013,762.525024,772.349976,759.549988,762.525024,643.850342,3360430
11-06-2013,765.099976,771,746,750.775024,633.929077,2205468
12-06-2013,747.049988,747.549988,731.025024,734.049988,619.807007,4805954
13-06-2013,730,732,717.549988,722.825012,610.328735,3151342
14-06-2013,724,728.625,715.5,725.349976,612.46106,3105996
17-06-2013,726.5,732.5,714,726.224976,613.199707,2584162
18-06-2013,727.5,730,720.075012,721.900024,609.547913,2291528
19-06-2013,727.450012,727.450012,711.775024,713.849976,602.750732,2139788
20-06-2013,710.5,716.575012,699.549988,702.25,592.956116,4172878
21-06-2013,704.400024,715.924988,704,711.125,600.449707,2848224
24-06-2013,707.5,717.049988,700.049988,705.349976,595.573486,1889164
25-06-2013,706.75,713.549988,690.349976,696.150024,587.805481,1860548
26-06-2013,698.450012,723.875,690.525024,718.849976,606.972473,2326488
27-06-2013,723.900024,748.5,721,745.950012,629.854858,3820678
28-06-2013,747.5,762.150024,729.099976,759.075012,640.937195,4817096
01-07-2013,756,758.349976,741.700012,746.174988,630.044922,1354652
02-07-2013,746.549988,754.25,743.325012,750.275024,633.507019,1657242
03-07-2013,748.849976,759.5,732.5,744.900024,628.968262,1530906
04-07-2013,745.424988,770.5,745,769.150024,649.444336,1917060
05-07-2013,771,779,761,765.099976,646.024414,1293012
08-07-2013,764,767.5,750,753.325012,636.082214,1658796
09-07-2013,747.650024,760.875,747.650024,752.450012,635.343323,1097326
10-07-2013,755,763.400024,749,755.974976,638.319702,1322624
11-07-2013,760,785,760,782.275024,660.52655,2335274
12-07-2013,797.5,812.400024,789.650024,804.924988,679.65155,3251536
15-07-2013,800.549988,823.650024,799.650024,820.875,693.119141,2060570
16-07-2013,812.5,833.174988,808.799988,824.674988,696.327576,2224986
17-07-2013,822.525024,842.474976,822.525024,839.25,708.634338,2999250
18-07-2013,840,846.150024,822,830.200012,700.992859,3445532
19-07-2013,859.5,879.5,850,871.400024,735.780579,8550804
22-07-2013,870.5,879.400024,864.150024,873.25,737.342773,2974772
23-07-2013,874,890.224976,871.799988,874.900024,738.736023,1646502
24-07-2013,874.25,896,872.5,891.400024,752.66803,2181644
25-07-2013,890,905,883.349976,897.875,758.135315,4088808
26-07-2013,897.5,899.474976,875.049988,887.25,749.164001,2379064
29-07-2013,879,897.299988,878.625,889.599976,752.845032,1774262
30-07-2013,890,902.474976,887.724976,896.150024,758.388123,2617484
31-07-2013,895,915.75,894.724976,907.75,768.205017,2826750
01-08-2013,905.025024,917.400024,895,907.700012,768.162964,2141178
02-08-2013,909.849976,924.950012,908.349976,922.924988,781.047058,1846854
05-08-2013,920,938.700012,920,933.599976,790.081177,2355184
06-08-2013,936.5,940.974976,932.325012,935.049988,791.308228,2305290
07-08-2013,937,945.450012,906.724976,911.349976,771.251526,2694980
08-08-2013,902.549988,928.075012,891.849976,922.700012,780.856689,2158628
12-08-2013,920.5,920.5,904.075012,907,767.57019,2077574
13-08-2013,910.099976,922.424988,904.974976,909.900024,770.024353,2168296
14-08-2013,912.25,929,901,916.75,775.821533,3302068
16-08-2013,912.099976,915,877.775024,890.450012,753.564575,2779930
19-08-2013,899,903.5,877.775024,888.724976,752.104675,2121352
20-08-2013,894.900024,894.900024,865,868.200012,734.734924,2724844
21-08-2013,870.049988,871.849976,850.575012,858.900024,726.864563,3623994
22-08-2013,852.5,898.575012,847.599976,889.474976,752.739136,4260988
23-08-2013,897,919,892.150024,914.724976,774.10791,4032884
26-08-2013,911.549988,939.299988,907,921,779.417969,2663238
27-08-2013,919.5,939.424988,915,919.400024,778.064148,1945284
28-08-2013,914,973.049988,914,953.950012,807.302734,4444684
29-08-2013,950.5,985,939.150024,973.549988,823.889954,5905182
30-08-2013,969.5,1025,965,1016.599976,860.321716,5282942
02-09-2013,1010,1034.5,1008.75,1028.425049,870.329224,2154034
03-09-2013,1025.050049,1033.5,993.075012,1000.549988,846.739136,2355064
04-09-2013,1000,1039.400024,996.974976,1034.550049,875.512756,2626516
05-09-2013,1034.5,1034.5,990.525024,995.375,842.35968,3927492
06-09-2013,1004.5,1012.5,987.5,994.400024,841.534546,2759596
10-09-2013,993,1008.349976,990.5,993.950012,841.153809,4300972
11-09-2013,1004,1009,991.75,996.900024,843.650208,3008494
12-09-2013,997.5,999.275024,972.900024,983.950012,832.69104,1905568
13-09-2013,982.5,995,973.275024,976.875,826.703674,2096320
16-09-2013,975,992.5,947.025024,951.275024,805.039001,2460506
17-09-2013,950,976.275024,948.549988,973.724976,824.038086,3327816
18-09-2013,971.025024,982.400024,968.950012,977.25,827.020996,2109818
19-09-2013,974,995,963.25,983.150024,832.014221,3907240
20-09-2013,975,994.950012,970.5,975.150024,825.243896,3591858
23-09-2013,975,988.599976,970,977.549988,827.275024,2988758
24-09-2013,977.5,988.950012,963,969.75,820.673889,4940300
25-09-2013,970.75,985.474976,960.099976,979.525024,828.94635,4333858
26-09-2013,977.400024,987.049988,967.549988,971.450012,822.112549,4919704
